path,name,extension,size_bytes,created,modified,accessed
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\bin\Debug\net8.0\NonWorkingDays.pdb,NonWorkingDays.pdb,pdb,11312,2025-05-08 19:36:12,2025-05-08 20:19:17,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\bin\Debug\net8.0\NonWorkingDays.runtimeconfig.json,NonWorkingDays.runtimeconfig.json,json,268,2025-05-08 19:36:12,2025-05-08 19:36:12,2025-05-08 20:19:18
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\NonWorkingDays.csproj.nuget.dgspec.json,NonWorkingDays.csproj.nuget.dgspec.json,json,2410,2025-05-08 19:01:01,2025-05-08 19:01:01,2025-05-08 19:01:01
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\NonWorkingDays.csproj.nuget.g.props,NonWorkingDays.csproj.nuget.g.props,props,1302,2025-05-08 19:01:01,2025-05-08 19:01:01,2025-05-12 18:52:58
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\NonWorkingDays.csproj.nuget.g.targets,NonWorkingDays.csproj.nuget.g.targets,targets,150,2025-05-08 19:01:01,2025-05-08 19:01:01,2025-05-12 18:52:58
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\project.assets.json,project.assets.json,json,2377,2025-05-08 19:01:01,2025-05-08 19:01:01,2025-05-12 18:53:06
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\project.nuget.cache,project.nuget.cache,cache,290,2025-05-08 19:01:01,2025-05-08 19:01:01,2025-05-12 18:53:00
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\apphost.exe,apphost.exe,exe,138752,2025-05-08 19:36:12,2025-05-08 20:19:17,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.AssemblyInfo.cs,NonWorkingDays.AssemblyInfo.cs,cs,1015,2025-05-08 19:01:00,2025-05-08 19:01:00,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.AssemblyInfoInputs.cache,NonWorkingDays.AssemblyInfoInputs.cache,cache,66,2025-05-08 19:01:00,2025-05-08 19:01:00,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.assets.cache,NonWorkingDays.assets.cache,cache,228,2025-05-08 19:01:03,2025-05-08 19:01:03,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.csproj.BuildWithSkipAnalyzers,NonWorkingDays.csproj.BuildWithSkipAnalyzers,buildwithskipanalyzers,0,2025-05-08 19:36:12,2025-05-08 20:19:17,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.csproj.CoreCompileInputs.cache,NonWorkingDays.csproj.CoreCompileInputs.cache,cache,66,2025-05-08 19:36:10,2025-05-08 19:46:01,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.csproj.FileListAbsolute.txt,NonWorkingDays.csproj.FileListAbsolute.txt,txt,1283,2025-05-08 19:36:12,2025-05-08 19:36:12,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.dll,NonWorkingDays.dll,dll,6144,2025-05-08 19:36:12,2025-05-08 20:19:17,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.GeneratedMSBuildEditorConfig.editorconfig,NonWorkingDays.GeneratedMSBuildEditorConfig.editorconfig,editorconfig,596,2025-05-08 19:01:00,2025-05-08 19:01:00,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.genruntimeconfig.cache,NonWorkingDays.genruntimeconfig.cache,cache,66,2025-05-08 19:36:12,2025-05-08 19:36:12,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.GlobalUsings.g.cs,NonWorkingDays.GlobalUsings.g.cs,cs,295,2025-05-08 19:01:00,2025-05-08 19:01:00,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\NonWorkingDays.pdb,NonWorkingDays.pdb,pdb,11312,2025-05-08 19:36:12,2025-05-08 20:19:17,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\ref\NonWorkingDays.dll,NonWorkingDays.dll,dll,5632,2025-05-08 19:36:12,2025-05-08 19:46:01,2025-05-08 20:19:17
C:\POSAO VEGA\NonWorkingDays\NonWorkingDays\obj\Debug\net8.0\refint\NonWorkingDays.dll,NonWorkingDays.dll,dll,5632,2025-05-08 19:36:12,2025-05-08 20:19:17,2025-05-08 20:19:17
C:\POSAO VEGA\SimpleWebApi\appsettings.Development.json,appsettings.Development.json,json,127,2025-06-12 23:19:27,2025-06-12 23:19:27,2025-06-12 23:34:07
