path,name,extension,size_bytes,created,modified,accessed
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Humanizer.dll,Humanizer.dll,dll,355944,2025-05-18 14:33:41.636202,2022-01-29 16:04:04.000000,2025-06-12 23:15:07.100477
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.AspNet.Identity.Core.dll,Microsoft.AspNet.Identity.Core.dll,dll,160192,2025-05-18 14:33:41.638204,2023-06-21 12:16:52.000000,2025-07-10 01:06:18.612728
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.AspNet.Identity.EntityFramework.dll,Microsoft.AspNet.Identity.EntityFramework.dll,dll,77248,2025-05-18 14:33:41.638204,2023-06-21 12:16:52.000000,2025-06-12 23:15:07.278759
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.AspNetCore.OpenApi.dll,Microsoft.AspNetCore.OpenApi.dll,dll,195352,2025-05-18 14:33:41.640440,2025-03-14 18:09:28.000000,2025-06-12 23:15:07.423062
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.CodeAnalysis.CSharp.dll,Microsoft.CodeAnalysis.CSharp.dll,dll,6501536,2025-05-18 14:33:41.641442,2023-11-08 18:56:08.000000,2025-06-12 23:15:11.658940
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.CodeAnalysis.CSharp.Workspaces.dll,Microsoft.CodeAnalysis.CSharp.Workspaces.dll,dll,883472,2025-05-18 14:33:41.642440,2023-11-08 18:56:22.000000,2025-07-10 01:05:46.643296
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.CodeAnalysis.dll,Microsoft.CodeAnalysis.dll,dll,2895520,2025-05-18 14:33:41.641442,2023-11-08 18:46:04.000000,2025-06-12 23:15:10.134686
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.CodeAnalysis.Workspaces.dll,Microsoft.CodeAnalysis.Workspaces.dll,dll,3852448,2025-05-18 14:33:41.642440,2023-11-08 18:51:52.000000,2025-06-15 10:20:59.925120
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.CodeAnalysis.Workspaces.MSBuild.BuildHost.dll,Microsoft.CodeAnalysis.Workspaces.MSBuild.BuildHost.dll,dll,86688,2025-05-18 14:33:41.643440,2023-11-08 18:52:26.000000,2025-06-12 23:15:07.515276
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.CodeAnalysis.Workspaces.MSBuild.dll,Microsoft.CodeAnalysis.Workspaces.MSBuild.dll,dll,72864,2025-05-18 14:33:41.643440,2023-11-08 19:01:00.000000,2025-06-12 23:15:07.592196
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.EntityFrameworkCore.Design.dll,Microsoft.EntityFrameworkCore.Design.dll,dll,623160,2025-05-18 14:33:41.646443,2025-03-14 05:45:50.000000,2025-06-12 23:15:10.566227
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.EntityFrameworkCore.dll,Microsoft.EntityFrameworkCore.dll,dll,2692152,2025-05-18 14:33:41.644441,2025-03-14 05:45:22.000000,2025-07-10 01:06:09.317819
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.EntityFrameworkCore.Relational.dll,Microsoft.EntityFrameworkCore.Relational.dll,dll,2141768,2025-05-18 14:33:41.651701,2025-03-14 05:45:42.000000,2025-06-12 23:15:11.552131
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.Extensions.DependencyInjection.dll,Microsoft.Extensions.DependencyInjection.dll,dll,93480,2025-05-18 14:33:41.654691,2025-03-13 23:06:10.000000,2025-06-12 23:15:10.864032
C:\POSAO VEGA\VegaITIntership-.NET-web-api\BookStore.Presentation\bin\Debug\net9.0\Microsoft.Extensions.DependencyModel.dll,Microsoft.Extensions.DependencyModel.dll,dll,85288,2025-05-18 14:33:41.656692,2025-03-13 23:06:10.000000,2025-06-12 23:15:10.929795
