path,name,extension,size_bytes,created,modified,accessed
C:\Program Files (x86)\Common Files\Microsoft Shared\ink\tiptsf.dll,tiptsf.dll,dll,523672,2025-12-02 01:14:58.055570,2025-12-02 01:14:58.072571,2025-12-21 19:03:05.384742
C:\Program Files (x86)\Common Files\Microsoft Shared\MSDesigners8\msdds.dll,msdds.dll,dll,844680,2021-02-05 00:35:42.000000,2021-02-05 00:35:42.000000,2023-01-10 11:42:17.735760
C:\Program Files (x86)\Common Files\Microsoft Shared\MSDesigners8\msddsf.dll,msddsf.dll,dll,582536,2021-02-05 00:35:42.000000,2021-02-05 00:35:42.000000,2023-01-10 11:42:17.795759
C:\Program Files (x86)\Common Files\Microsoft Shared\MSDesigners8\msddslm.dll,msddslm.dll,dll,302464,2021-02-05 00:35:42.000000,2021-02-05 00:35:42.000000,2023-01-10 11:42:17.753759
C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\dte80a.olb,dte80a.olb,olb,391840,2016-02-01 14:29:08.000000,2016-02-01 14:29:08.000000,2025-12-21 19:03:00.804610
C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSFileHandler.dll,VSFileHandler.dll,dll,2045496,2025-01-16 09:21:32.000000,2025-01-16 09:21:32.000000,2025-12-24 10:37:34.992640
C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSFileHandler_64.dll,VSFileHandler_64.dll,dll,2090528,2025-01-16 09:22:20.000000,2025-01-16 09:22:20.000000,2025-12-24 14:47:11.679556
C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\VSLauncher.exe,VSLauncher.exe,exe,296064,2025-01-16 09:21:38.000000,2025-01-16 09:21:38.000000,2025-12-24 12:18:37.059733
C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\PublicAssemblies\envdte.dll,envdte.dll,dll,261896,2019-05-18 01:19:42.000000,2019-05-18 01:19:42.000000,2025-10-03 16:39:03.199814
C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\PublicAssemblies\EnvDTE.xml,EnvDTE.xml,xml,784622,2017-10-20 00:54:48.000000,2017-10-20 00:54:48.000000,2021-10-18 16:32:48.952920
C:\Program Files (x86)\Common Files\Microsoft Shared\MSEnv\PublicAssemblies\EnvDTE80.xml,EnvDTE80.xml,xml,453206,2017-10-20 00:54:48.000000,2017-10-20 00:54:48.000000,2021-10-18 16:32:49.062283
C:\Program Files (x86)\Common Files\Microsoft Shared\MSInfo\msinfo32.exe,msinfo32.exe,exe,329216,2025-12-02 01:14:40.976948,2025-12-02 01:14:40.988948,2025-12-15 15:08:06.223141
C:\Program Files (x86)\Common Files\Microsoft Shared\Phone Tools\14.0\Debugger\target\armv4i\perf_gputiming.dll,perf_gputiming.dll,dll,307664,2021-05-07 21:40:42.000000,2021-05-07 21:40:42.000000,2022-08-11 10:52:59.082426
C:\Program Files (x86)\Common Files\Microsoft Shared\Phone Tools\14.0\Debugger\target\x86\perf_gputiming.dll,perf_gputiming.dll,dll,285696,2021-05-07 20:40:00.000000,2021-05-07 20:40:00.000000,2022-08-11 10:52:59.103400
C:\Program Files (x86)\Common Files\Microsoft Shared\Phone Tools\CoreCon\12.0\Bin\ConMan2.dll,ConMan2.dll,dll,532352,2021-02-04 23:04:48.000000,2021-02-04 23:04:48.000000,2023-07-10 12:31:21.613403
C:\Program Files (x86)\Common Files\Microsoft Shared\VGX\VGX.dll,VGX.dll,dll,831488,2025-12-02 01:14:32.728709,2025-12-02 01:14:32.799390,2025-12-03 05:02:28.495776
C:\Program Files (x86)\Common Files\Microsoft Shared\VS\CodeMarkersEtwRc.dll,CodeMarkersEtwRc.dll,dll,760704,2021-02-05 00:35:42.000000,2021-02-05 00:35:42.000000,2021-10-18 16:32:51.452655
C:\Program Files (x86)\Common Files\Microsoft Shared\VS7Debug\msdbg2.dll,msdbg2.dll,dll,582064,2024-07-09 21:09:34.000000,2024-07-09 21:09:34.000000,2025-04-28 11:49:34.587245
C:\Program Files (x86)\Common Files\Microsoft Shared\VS7Debug\pdm.dll,pdm.dll,dll,464928,2024-07-09 21:18:18.000000,2024-07-09 21:18:18.000000,2025-04-28 11:45:52.227116
C:\Program Files (x86)\Common Files\Microsoft Shared\VSTA\15.0\Bin\System.Collections.Immutable.dll,System.Collections.Immutable.dll,dll,286920,2017-09-19 22:06:00.000000,2017-09-19 22:06:00.000000,2022-12-23 22:06:20.888728
C:\Program Files (x86)\Common Files\Microsoft Shared\VSTA\15.0\Bin\VstaCore.dll,VstaCore.dll,dll,511632,2018-03-20 11:55:14.000000,2018-03-20 11:55:14.000000,2022-12-23 22:06:21.082408
C:\Program Files (x86)\Common Files\Microsoft Shared\Windows Simulator\16.0\AxMSTSCLib.dll,AxMSTSCLib.dll,dll,327952,2019-01-22 23:22:50.000000,2019-01-22 23:22:50.000000,2021-10-18 16:32:52.640030
C:\Program Files (x86)\Common Files\Microsoft Shared\Windows Simulator\16.0\Microsoft.Windows.Simulator.exe,Microsoft.Windows.Simulator.exe,exe,252552,2019-01-22 23:22:50.000000,2019-01-22 23:22:50.000000,2025-12-15 15:12:28.465879
C:\Program Files (x86)\Common Files\Microsoft Shared\Windows Simulator\16.0\MSTSCLib.dll,MSTSCLib.dll,dll,548624,2019-01-22 23:22:50.000000,2019-01-22 23:22:50.000000,2021-10-18 16:32:53.202470
C:\Program Files (x86)\Common Files\Microsoft Shared\Windows Simulator\16.0\sqmapi.dll,sqmapi.dll,dll,226456,2015-04-19 10:32:38.000000,2015-04-19 10:32:38.000000,2021-10-18 16:32:53.233717
C:\Program Files (x86)\Common Files\Microsoft Shared\Windows Simulator\16.0\en\Microsoft.Windows.Simulator.resources.dll,Microsoft.Windows.Simulator.resources.dll,dll,385208,2019-01-22 23:26:20.000000,2019-01-22 23:26:20.000000,2021-10-18 16:32:53.280587
C:\Program Files (x86)\Common Files\System\wab32.dll,wab32.dll,dll,781824,2025-12-02 01:15:03.107819,2025-12-02 01:15:03.120817,2025-12-03 05:02:17.894972
C:\Program Files (x86)\Common Files\System\wab32res.dll,wab32res.dll,dll,964096,2025-07-06 13:17:13.349757,2025-07-06 13:17:13.371758,2025-12-09 22:04:42.393270
C:\Program Files (x86)\Common Files\System\ado\msado15.dll,msado15.dll,dll,1098240,2025-08-30 00:05:31.290902,2025-08-30 00:05:31.325902,2025-12-21 19:03:04.374249
C:\Program Files (x86)\Common Files\System\ado\msadomd.dll,msadomd.dll,dll,294400,2025-07-06 13:15:57.363672,2025-07-06 13:15:57.376672,2025-07-06 13:15:57.376672
C:\Program Files (x86)\Common Files\System\ado\msadox.dll,msadox.dll,dll,312832,2025-07-06 13:15:57.278669,2025-07-06 13:15:57.288669,2025-07-06 13:15:57.288669
C:\Program Files (x86)\Common Files\System\msadc\msadce.dll,msadce.dll,dll,621056,2025-08-30 00:05:31.356903,2025-08-30 00:05:31.370907,2025-08-31 05:02:30.156606
C:\Program Files (x86)\Common Files\System\msadc\msadco.dll,msadco.dll,dll,218624,2025-08-30 00:05:31.377419,2025-08-30 00:05:31.384419,2025-12-21 19:03:04.610927
C:\Program Files (x86)\Common Files\System\msadc\msadds.dll,msadds.dll,dll,244224,2025-08-30 00:05:31.395419,2025-08-30 00:05:31.402420,2025-08-31 05:02:26.458493
C:\Program Files (x86)\Common Files\System\msadc\msdaprst.dll,msdaprst.dll,dll,332288,2024-04-01 09:22:18.887917,2024-04-01 09:22:18.950562,2024-04-01 09:22:18.950562
